0	2.4317	12900	DNA_replication_origin	471277	29888194	39157	8.31	1021233	3.42	2.4317	0	0	0	
0	2.4263	13000	DNA_replication_origin	474777	29884694	39357	8.29	1021033	3.42	2.4263	0	0	0	
0	2.4213	13100	DNA_replication_origin	478201	29881270	39557	8.27	1020833	3.42	2.4213	0	0	0	
0	2.4166	13200	DNA_replication_origin	481601	29877870	39757	8.26	1020633	3.42	2.4166	0	0	0	
0	2.4119	13300	DNA_replication_origin	485001	29874470	39957	8.24	1020433	3.42	2.4119	0	0	0	
0	2.4073	13400	DNA_replication_origin	488401	29871070	40157	8.22	1020233	3.42	2.4073	0	0	0	
0	2.4028	13500	DNA_replication_origin	491801	29867670	40357	8.21	1020033	3.42	2.4028	0	0	0	
0	2.3983	13600	DNA_replication_origin	495201	29864270	40557	8.19	1019833	3.41	2.3983	0	0	0	
0	2.3939	13700	DNA_replication_origin	498601	29860870	40757	8.17	1019633	3.41	2.3939	0	0	0	
0	2.3896	13800	DNA_replication_origin	502001	29857470	40957	8.16	1019433	3.41	2.3896	0	0	0	
0	2.3853	13900	DNA_replication_origin	505401	29854070	41157	8.14	1019233	3.41	2.3853	0	0	0	
0	2.3810	14000	DNA_replication_origin	508801	29850670	41357	8.13	1019033	3.41	2.3810	0	0	0	
0	2.3769	14100	DNA_replication_origin	512201	29847270	41557	8.11	1018833	3.41	2.3769	0	0	0	
0	2.3728	14200	DNA_replication_origin	515601	29843870	41757	8.10	1018633	3.41	2.3728	0	0	0	
0	2.3687	14300	DNA_replication_origin	519001	29840470	41957	8.08	1018433	3.41	2.3687	0	0	0	
0	2.3647	14400	DNA_replication_origin	522401	29837070	42157	8.07	1018233	3.41	2.3647	0	0	0	
0	2.3590	14500	DNA_replication_origin	525801	29833670	42327	8.05	1018063	3.41	2.3590	0	0	0	
0	2.3522	14600	DNA_replication_origin	529201	29830270	42477	8.03	1017913	3.41	2.3522	0	0	0	
0	2.3455	14700	DNA_replication_origin	532601	29826870	42627	8.00	1017763	3.41	2.3455	0	0	0	
0	2.3389	14800	DNA_replication_origin	536001	29823470	42777	7.98	1017613	3.41	2.3389	0	0	0	
0	2.3324	14900	DNA_replication_origin	539401	29820070	42927	7.96	1017463	3.41	2.3324	0	0	0	
0	2.3260	15000	DNA_replication_origin	542801	29816670	43077	7.94	1017313	3.41	2.3260	0	0	0	
0	2.3196	15100	DNA_replication_origin	546201	29813270	43227	7.91	1017163	3.41	2.3196	0	0	0	
0	2.3134	15200	DNA_replication_origin	549601	29809870	43377	7.89	1017013	3.41	2.3134	0	0	0	
0	2.3072	15300	DNA_replication_origin	553001	29806470	43527	7.87	1016863	3.41	2.3072	0	0	0	
0	2.3029	15400	DNA_replication_origin	556401	29803070	43710	7.86	1016680	3.41	2.3029	0	0	0	
0	2.2995	15500	DNA_replication_origin	559801	29799670	43910	7.84	1016480	3.41	2.2995	0	0	0	
0	2.2963	15600	DNA_replication_origin	563201	29796270	44110	7.83	1016280	3.41	2.2963	0	0	0	
0	2.2930	15700	DNA_replication_origin	566601	29792870	44310	7.82	1016080	3.41	2.2930	0	0	0	
0	2.2885	15800	DNA_replication_origin	570001	29789470	44485	7.80	1015905	3.41	2.2885	0	0	0	
0	2.2827	15900	DNA_replication_origin	573401	29786070	44635	7.78	1015755	3.41	2.2827	0	0	0	
0	2.2769	16000	DNA_replication_origin	576801	29782670	44785	7.76	1015605	3.41	2.2769	0	0	0	
0	2.2712	16100	DNA_replication_origin	580201	29779270	44935	7.74	1015455	3.41	2.2712	0	0	0	
0	2.2656	16200	DNA_replication_origin	583601	29775870	45085	7.73	1015305	3.41	2.2656	0	0	0	
0	2.2601	16300	DNA_replication_origin	587001	29772470	45235	7.71	1015155	3.41	2.2601	0	0	0	
0	2.2546	16400	DNA_replication_origin	590401	29769070	45385	7.69	1015005	3.41	2.2546	0	0	0	
0	2.2491	16500	DNA_replication_origin	593801	29765670	45535	7.67	1014855	3.41	2.2491	0	0	0	
0	2.2438	16600	DNA_replication_origin	597201	29762270	45685	7.65	1014705	3.41	2.2438	0	0	0	
0	2.2385	16700	DNA_replication_origin	600601	29758870	45835	7.63	1014555	3.41	2.2385	0	0	0	
0	2.2332	16800	DNA_replication_origin	604001	29755470	45985	7.61	1014405	3.41	2.2332	0	0	0	
0	2.2281	16900	DNA_replication_origin	607401	29752070	46135	7.60	1014255	3.41	2.2281	0	0	0	
0	2.2229	17000	DNA_replication_origin	610801	29748670	46285	7.58	1014105	3.41	2.2229	0	0	0	
0	2.2179	17100	DNA_replication_origin	614201	29745270	46435	7.56	1013955	3.41	2.2179	0	0	0	
0	2.2128	17200	DNA_replication_origin	617601	29741870	46585	7.54	1013805	3.41	2.2128	0	0	0	
0	2.2055	17300	DNA_replication_origin	621001	29738470	46687	7.52	1013703	3.41	2.2055	0	0	0	
0	2.1982	17400	DNA_replication_origin	624401	29735070	46787	7.49	1013603	3.41	2.1982	0	0	0	
0	2.1909	17500	DNA_replication_origin	627801	29731670	46887	7.47	1013503	3.41	2.1909	0	0	0	
0	2.1837	17600	DNA_replication_origin	631201	29728270	46987	7.44	1013403	3.41	2.1837	0	0	0	
0	2.1766	17700	DNA_replication_origin	634601	29724870	47087	7.42	1013303	3.41	2.1766	0	0	0	
0	2.1696	17800	DNA_replication_origin	638001	29721470	47187	7.40	1013203	3.41	2.1696	0	0	0	
0	2.1626	17900	DNA_replication_origin	641401	29718070	47287	7.37	1013103	3.41	2.1626	0	0	0	
0	2.1557	18000	DNA_replication_origin	644801	29714670	47387	7.35	1013003	3.41	2.1557	0	0	0	
0	2.1482	18100	DNA_replication_origin	648201	29711270	47471	7.32	1012919	3.41	2.1482	0	0	0	
0	2.1391	18200	DNA_replication_origin	651601	29707870	47521	7.29	1012869	3.41	2.1391	0	0	0	
0	2.1301	18300	DNA_replication_origin	655001	29704470	47571	7.26	1012819	3.41	2.1301	0	0	0	
0	2.1211	18400	DNA_replication_origin	658401	29701070	47621	7.23	1012769	3.41	2.1211	0	0	0	
0	2.1123	18500	DNA_replication_origin	661801	29697670	47671	7.20	1012719	3.41	2.1123	0	0	0	
0	2.1036	18600	DNA_replication_origin	665201	29694270	47721	7.17	1012669	3.41	2.1036	0	0	0	
0	2.0950	18700	DNA_replication_origin	668601	29690870	47771	7.14	1012619	3.41	2.0950	0	0	0	
0	2.0868	18800	DNA_replication_origin	672001	29687470	47830	7.12	1012560	3.41	2.0868	0	0	0	
0	2.0806	18900	DNA_replication_origin	675401	29684070	47930	7.10	1012460	3.41	2.0806	0	0	0	
0	2.0745	19000	DNA_replication_origin	678801	29680670	48030	7.08	1012360	3.41	2.0745	0	0	0	
0	2.0684	19100	DNA_replication_origin	682201	29677270	48130	7.06	1012260	3.41	2.0684	0	0	0	
0	2.0624	19200	DNA_replication_origin	685601	29673870	48230	7.03	1012160	3.41	2.0624	0	0	0	
0	2.0565	19300	DNA_replication_origin	688976	29670495	48330	7.01	1012060	3.41	2.0565	0	0	0	
0	2.0509	19400	DNA_replication_origin	692276	29667195	48430	7.00	1011960	3.41	2.0509	0	0	0	
0	2.0454	19500	DNA_replication_origin	695576	29663895	48530	6.98	1011860	3.41	2.0454	0	0	0	
0	2.0399	19600	DNA_replication_origin	698876	29660595	48630	6.96	1011760	3.41	2.0399	0	0	0	
0	2.0345	19700	DNA_replication_origin	702176	29657295	48730	6.94	1011660	3.41	2.0345	0	0	0	
0	2.0291	19800	DNA_replication_origin	705476	29653995	48830	6.92	1011560	3.41	2.0291	0	0	0	
0	2.0237	19900	DNA_replication_origin	708776	29650695	48930	6.90	1011460	3.41	2.0237	0	0	0	
0	2.0184	20000	DNA_replication_origin	712076	29647395	49030	6.89	1011360	3.41	2.0184	0	0	0	
0	2.0132	20100	DNA_replication_origin	715376	29644095	49130	6.87	1011260	3.41	2.0132	0	0	0	
0	2.0064	20200	DNA_replication_origin	718676	29640795	49193	6.84	1011197	3.41	2.0064	0	0	0	
0	1.9992	20300	DNA_replication_origin	721976	29637495	49243	6.82	1011147	3.41	1.9992	0	0	0	
0	1.9920	20400	DNA_replication_origin	725276	29634195	49293	6.80	1011097	3.41	1.9920	0	0	0	
0	1.9848	20500	DNA_replication_origin	728576	29630895	49343	6.77	1011047	3.41	1.9848	0	0	0	
0	1.9778	20600	DNA_replication_origin	731876	29627595	49393	6.75	1010997	3.41	1.9778	0	0	0	
0	1.9708	20700	DNA_replication_origin	735176	29624295	49443	6.73	1010947	3.41	1.9708	0	0	0	
0	1.9638	20800	DNA_replication_origin	738476	29620995	49493	6.70	1010897	3.41	1.9638	0	0	0	
0	1.9569	20900	DNA_replication_origin	741776	29617695	49543	6.68	1010847	3.41	1.9569	0	0	0	
0	1.9501	21000	DNA_replication_origin	745076	29614395	49593	6.66	1010797	3.41	1.9501	0	0	0	
0	1.9433	21100	DNA_replication_origin	748376	29611095	49643	6.63	1010747	3.41	1.9433	0	0	0	
0	1.9366	21200	DNA_replication_origin	751676	29607795	49693	6.61	1010697	3.41	1.9366	0	0	0	
0	1.9300	21300	DNA_replication_origin	754976	29604495	49743	6.59	1010647	3.41	1.9300	0	0	0	
0	1.9234	21400	DNA_replication_origin	758276	29601195	49793	6.57	1010597	3.41	1.9234	0	0	0	
0	1.9169	21500	DNA_replication_origin	761576	29597895	49843	6.54	1010547	3.41	1.9169	0	0	0	
0	1.9104	21600	DNA_replication_origin	764876	29594595	49893	6.52	1010497	3.41	1.9104	0	0	0	
0	1.9040	21700	DNA_replication_origin	768176	29591295	49943	6.50	1010447	3.41	1.9040	0	0	0	
0	1.8976	21800	DNA_replication_origin	771476	29587995	49993	6.48	1010397	3.41	1.8976	0	0	0	
0	1.8913	21900	DNA_replication_origin	774776	29584695	50043	6.46	1010347	3.42	1.8913	0	0	0	
0	1.8851	22000	DNA_replication_origin	778076	29581395	50093	6.44	1010297	3.42	1.8851	0	0	0	
0	1.8789	22100	DNA_replication_origin	781345	29578126	50143	6.42	1010247	3.42	1.8789	0	0	0	
0	1.8730	22200	DNA_replication_origin	784545	29574926	50193	6.40	1010197	3.42	1.8730	0	0	0	
0	1.8672	22300	DNA_replication_origin	787745	29571726	50243	6.38	1010147	3.42	1.8672	0	0	0	
0	1.8613	22400	DNA_replication_origin	790945	29568526	50293	6.36	1010097	3.42	1.8613	0	0	0	
0	1.8556	22500	DNA_replication_origin	794145	29565326	50343	6.34	1010047	3.42	1.8556	0	0	0	
0	1.8499	22600	DNA_replication_origin	797345	29562126	50393	6.32	1009997	3.42	1.8499	0	0	0	
0	1.8442	22700	DNA_replication_origin	800545	29558926	50443	6.30	1009947	3.42	1.8442	0	0	0	
0	1.8386	22800	DNA_replication_origin	803745	29555726	50493	6.28	1009897	3.42	1.8386	0	0	0	
0	1.8330	22900	DNA_replication_origin	806945	29552526	50543	6.26	1009847	3.42	1.8330	0	0	0	
0	1.8274	23000	DNA_replication_origin	810145	29549326	50593	6.24	1009797	3.42	1.8274	0	0	0	
0	1.8219	23100	DNA_replication_origin	813345	29546126	50643	6.23	1009747	3.42	1.8219	0	0	0	
0	1.8165	23200	DNA_replication_origin	816545	29542926	50693	6.21	1009697	3.42	1.8165	0	0	0	
0	1.8111	23300	DNA_replication_origin	819745	29539726	50743	6.19	1009647	3.42	1.8111	0	0	0	
0	1.8057	23400	DNA_replication_origin	822945	29536526	50793	6.17	1009597	3.42	1.8057	0	0	0	
0	1.8004	23500	DNA_replication_origin	826145	29533326	50843	6.15	1009547	3.42	1.8004	0	0	0	
0	1.7951	23600	DNA_replication_origin	829345	29530126	50893	6.14	1009497	3.42	1.7951	0	0	0	
0	1.7898	23700	DNA_replication_origin	832545	29526926	50943	6.12	1009447	3.42	1.7898	0	0	0	
0	1.7846	23800	DNA_replication_origin	835745	29523726	50993	6.10	1009397	3.42	1.7846	0	0	0	
0	1.7795	23900	DNA_replication_origin	838945	29520526	51044	6.08	1009346	3.42	1.7795	0	0	0	
0	1.7762	24000	DNA_replication_origin	842145	29517326	51144	6.07	1009246	3.42	1.7762	0	0	0	
0	1.7729	24100	DNA_replication_origin	845345	29514126	51244	6.06	1009146	3.42	1.7729	0	0	0	
0	1.7696	24200	DNA_replication_origin	848545	29510926	51344	6.05	1009046	3.42	1.7696	0	0	0	
0	1.7664	24300	DNA_replication_origin	851745	29507726	51444	6.04	1008946	3.42	1.7664	0	0	0	
0	1.7632	24400	DNA_replication_origin	854945	29504526	51544	6.03	1008846	3.42	1.7632	0	0	0	
0	1.7600	24500	DNA_replication_origin	858145	29501326	51644	6.02	1008746	3.42	1.7600	0	0	0	
0	1.7569	24600	DNA_replication_origin	861345	29498126	51744	6.01	1008646	3.42	1.7569	0	0	0	
0	1.7537	24700	DNA_replication_origin	864545	29494926	51844	6.00	1008546	3.42	1.7537	0	0	0	
0	1.7506	24800	DNA_replication_origin	867745	29491726	51944	5.99	1008446	3.42	1.7506	0	0	0	
0	1.7475	24900	DNA_replication_origin	870945	29488526	52044	5.98	1008346	3.42	1.7475	0	0	0	
0	1.7445	25000	DNA_replication_origin	874145	29485326	52144	5.97	1008246	3.42	1.7445	0	0	0	
Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	0.9795	100	gene	4400	30355071	2272	51.64	16001497	52.71	0.9795	0	0	0	
0	0.9804	200	gene	8800	30350671	4548	51.68	15999221	52.71	0.9804	0	0	0	
0	0.9791	300	gene	13200	30346271	6813	51.61	15996956	52.71	0.9791	0	0	0	
0	0.9823	400	gene	17600	30341871	9114	51.78	15994655	52.71	0.9823	0	0	0	
0	0.9880	500	gene	22000	30337471	11458	52.08	15992311	52.71	0.9880	0	0	0	
0	0.9934	600	gene	26358	30333113	13803	52.37	15989966	52.71	0.9934	0	0	0	
0	0.9980	700	gene	30566	30328905	16081	52.61	15987688	52.71	0.9980	0	0	0	
0	1.0039	800	gene	34666	30324805	18346	52.92	15985423	52.71	1.0039	0	0	0	
0	1.0113	900	gene	38766	30320705	20665	53.31	15983104	52.71	1.0113	0	0	0	
